class,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,spore-print-color,population,habitat
poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,flat,smooth,brown,no,none,attached,close,broad,yellow,enlarging,bulbous,brown,clustered,leaves
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,bell,fibrous,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,scattered,grasses
poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,knobbed,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,numerous,grasses
edible,flat,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,brown,several,leaves
poisonous,flat,scaly,brown,no,musty,free,close,broad,white,enlarging,club,#N/A,clustered,woods
poisonous,knobbed,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,flat,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,convex,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,convex,scaly,cinnamon,no,musty,attached,close,broad,yellow,enlarging,club,#N/A,clustered,woods
poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,bell,smooth,white,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,scattered,grasses
poisonous,knobbed,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,bell,fibrous,white,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,brown,no,musty,attached,close,broad,white,enlarging,club,#N/A,clustered,woods
poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,convex,scaly,gray,bruises,none,free,close,broad,white,enlarging,bulbous,#N/A,several,paths
poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,scaly,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,knobbed,fibrous,white,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,knobbed,smooth,white,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
poisonous,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,flat,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,#N/A,several,leaves
poisonous,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,scaly,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,bell,smooth,brown,no,none,attached,close,broad,orange,enlarging,bulbous,buff,several,leaves
edible,knobbed,smooth,gray,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,scattered,grasses
edible,convex,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,brown,several,leaves
edible,convex,fibrous,gray,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,bell,smooth,white,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,numerous,grasses
poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,bell,fibrous,gray,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,numerous,grasses
poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,convex,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,flat,scaly,cinnamon,no,musty,free,close,broad,white,enlarging,club,#N/A,clustered,woods
poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,flat,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,flat,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,knobbed,smooth,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,scattered,grasses
poisonous,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,bell,smooth,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,numerous,grasses
poisonous,convex,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,flat,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,bell,smooth,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,scattered,grasses
poisonous,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,scaly,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,flat,scaly,brown,no,musty,free,close,broad,yellow,enlarging,club,#N/A,clustered,woods
edible,bell,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,scattered,grasses
poisonous,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,knobbed,smooth,gray,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,bell,smooth,brown,no,none,attached,close,broad,yellow,enlarging,bulbous,#N/A,clustered,leaves
poisonous,knobbed,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,flat,scaly,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,convex,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,buff,clustered,leaves
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,flat,scaly,cinnamon,bruises,none,free,close,broad,white,enlarging,bulbous,#N/A,solitary,paths
edible,flat,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,brown,clustered,leaves
edible,bell,smooth,white,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,bell,smooth,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,scaly,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,convex,smooth,brown,no,none,attached,close,broad,orange,enlarging,bulbous,#N/A,clustered,leaves
poisonous,convex,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,convex,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,flat,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,knobbed,scaly,brown,no,none,free,close,broad,white,enlarging,bulbous,#N/A,solitary,woods
poisonous,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,knobbed,fibrous,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,bell,fibrous,white,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,scattered,grasses
poisonous,knobbed,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,convex,smooth,gray,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,numerous,grasses
edible,knobbed,smooth,brown,no,none,attached,close,broad,yellow,enlarging,bulbous,#N/A,clustered,leaves
poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,knobbed,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,numerous,grasses
poisonous,convex,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,scaly,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,convex,fibrous,white,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,scaly,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,knobbed,smooth,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,convex,smooth,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
edible,flat,smooth,brown,no,none,attached,close,broad,yellow,enlarging,bulbous,#N/A,several,leaves
edible,knobbed,smooth,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,numerous,grasses
poisonous,convex,smooth,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,convex,smooth,gray,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,scattered,grasses
poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,flat,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,#N/A,several,leaves
edible,knobbed,smooth,white,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
poisonous,flat,scaly,red,no,musty,free,close,broad,yellow,enlarging,club,#N/A,clustered,woods
edible,bell,smooth,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,scattered,grasses
poisonous,flat,scaly,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,bell,smooth,brown,no,none,attached,close,broad,orange,enlarging,bulbous,buff,clustered,leaves
edible,bell,smooth,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
edible,knobbed,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,#N/A,clustered,leaves
edible,bell,smooth,gray,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,smooth,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,scaly,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,flat,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,orange,clustered,leaves
poisonous,knobbed,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,bell,smooth,brown,no,none,attached,close,broad,yellow,enlarging,bulbous,#N/A,several,leaves
edible,knobbed,fibrous,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,scattered,grasses
edible,bell,smooth,brown,no,none,attached,close,broad,orange,enlarging,bulbous,orange,clustered,leaves
poisonous,knobbed,smooth,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,knobbed,scaly,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,knobbed,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
edible,flat,smooth,brown,no,none,attached,close,broad,brown,enlarging,bulbous,brown,clustered,leaves
poisonous,knobbed,smooth,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,convex,smooth,brown,no,none,attached,close,broad,orange,enlarging,bulbous,orange,several,leaves
poisonous,knobbed,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,knobbed,smooth,white,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,scattered,grasses
poisonous,knobbed,scaly,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
poisonous,knobbed,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,knobbed,fibrous,gray,no,none,free,crowded,broad,gray,enlarging,bulbous,#N/A,scattered,grasses
poisonous,flat,smooth,brown,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
edible,convex,smooth,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,brown,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,flat,smooth,red,no,foul,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
edible,convex,fibrous,white,no,none,free,crowded,broad,pink,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,brown,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,leaves
poisonous,flat,scaly,brown,no,musty,attached,close,broad,white,enlarging,club,#N/A,clustered,woods
edible,bell,fibrous,gray,no,none,free,crowded,broad,white,enlarging,bulbous,#N/A,numerous,grasses
poisonous,knobbed,scaly,red,no,fishy,free,close,narrow,buff,tapering,bulbous,#N/A,several,paths
poisonous,convex,scaly,red,no,spicy,free,close,narrow,buff,tapering,bulbous,#N/A,several,woods
